fusiondirectory-plugin-dhcp(1.0.19-1);websystem
fusiondirectory-plugin-dhcp-schema(1.0.19-1);websystem
fusiondirectory-plugin-dns(1.0.19-1);websystem
fusiondirectory-plugin-dns-schema(1.0.19-1);websystem
fusiondirectory-plugin-dovecot(1.0.19-1);websystem
fusiondirectory-plugin-dovecot-schema(1.0.19-1);websystem
fusiondirectory-plugin-dsa(1.0.19-1);websystem
fusiondirectory-plugin-dsa-schema(1.0.19-1);websystem
fusiondirectory-plugin-ejbca(1.0.19-1);websystem
fusiondirectory-plugin-ejbca-schema(1.0.19-1);websystem
fusiondirectory-plugin-fai(1.0.19-1);websystem
fusiondirectory-plugin-fai-schema(1.0.19-1);websystem
fusiondirectory-plugin-freeradius(1.0.19-1);websystem
fusiondirectory-plugin-freeradius-schema(1.0.19-1);websystem
fusiondirectory-plugin-fusioninventory(1.0.19-1);websystem
fusiondirectory-plugin-fusioninventory-schema(1.0.19-1);websystem
fusiondirectory-plugin-gpg(1.0.19-1);websystem
fusiondirectory-plugin-gpg-schema(1.0.19-1);websystem
fusiondirectory-plugin-ipmi(1.0.19-1);websystem
fusiondirectory-plugin-ipmi-schema(1.0.19-1);websystem
fusiondirectory-plugin-kolab2(1.0.19-1);websystem
fusiondirectory-plugin-kolab2-schema(1.0.19-1);websystem
fusiondirectory-plugin-ldapdump(1.0.19-1);websystem
fusiondirectory-plugin-ldapmanager(1.0.19-1);websystem
fusiondirectory-plugin-mail(1.0.19-1);websystem
fusiondirectory-plugin-mail-schema(1.0.19-1);websystem
fusiondirectory-plugin-mixedgroups(1.0.19-1);websystem
fusiondirectory-plugin-nagios(1.0.19-1);websystem
fusiondirectory-plugin-nagios-schema(1.0.19-1);websystem
fusiondirectory-plugin-netgroups(1.0.19-1);websystem
fusiondirectory-plugin-netgroups-schema(1.0.19-1);websystem
fusiondirectory-plugin-newsletter(1.0.19-1);websystem
fusiondirectory-plugin-newsletter-schema(1.0.19-1);websystem
fusiondirectory-plugin-opsi(1.0.19-1);websystem
fusiondirectory-plugin-opsi-schema(1.0.19-1);websystem
fusiondirectory-plugin-personal(1.0.19-1);websystem
fusiondirectory-plugin-personal-schema(1.0.19-1);websystem
fusiondirectory-plugin-postfix(1.0.19-1);websystem
fusiondirectory-plugin-postfix-schema(1.0.19-1);websystem
fusiondirectory-plugin-ppolicy(1.0.19-1);websystem
fusiondirectory-plugin-ppolicy-schema(1.0.19-1);websystem
fusiondirectory-plugin-puppet(1.0.19-1);websystem
fusiondirectory-plugin-puppet-schema(1.0.19-1);websystem
fusiondirectory-plugin-pureftpd(1.0.19-1);websystem
fusiondirectory-plugin-pureftpd-schema(1.0.19-1);websystem
fusiondirectory-plugin-quota(1.0.19-1);websystem
fusiondirectory-plugin-quota-schema(1.0.19-1);websystem
fusiondirectory-plugin-repository(1.0.19-1);websystem
fusiondirectory-plugin-repository-schema(1.0.19-1);websystem
fusiondirectory-plugin-samba(1.0.19-1);websystem
fusiondirectory-plugin-samba-schema(1.0.19-1);websystem
fusiondirectory-plugin-sogo(1.0.19-1);websystem
fusiondirectory-plugin-sogo-schema(1.0.19-1);websystem
fusiondirectory-plugin-spamassassin(1.0.19-1);websystem
fusiondirectory-plugin-spamassassin-schema(1.0.19-1);websystem
fusiondirectory-plugin-squid(1.0.19-1);websystem
fusiondirectory-plugin-squid-schema(1.0.19-1);websystem
fusiondirectory-plugin-ssh(1.0.19-1);websystem
fusiondirectory-plugin-ssh-schema(1.0.19-1);websystem
fusiondirectory-plugin-subcontracting(1.0.19-1);websystem
fusiondirectory-plugin-subcontracting-schema(1.0.19-1);websystem
fusiondirectory-plugin-sudo(1.0.19-1);websystem
fusiondirectory-plugin-sudo-schema(1.0.19-1);websystem
fusiondirectory-plugin-supann(1.0.19-1);websystem
fusiondirectory-plugin-supann-schema(1.0.19-1);websystem
fusiondirectory-plugin-sympa(1.0.19-1);websystem
fusiondirectory-plugin-sympa-schema(1.0.19-1);websystem
fusiondirectory-plugin-systems(1.0.19-1);websystem
fusiondirectory-plugin-systems-schema(1.0.19-1);websystem
fusiondirectory-plugin-user-reminder(1.0.19-1);websystem
fusiondirectory-plugin-user-reminder-schema(1.0.19-1);websystem
fusiondirectory-plugin-weblink(1.0.19-1);websystem
fusiondirectory-plugin-weblink-schema(1.0.19-1);websystem
fusiondirectory-plugin-webservice(1.0.19-1);websystem
fusiondirectory-plugin-webservice-schema(1.0.19-1);websystem
fusiondirectory-schema(1.0.19-1);websystem
fusiondirectory-smarty3-acl-render(1.0.19-1);websystem
fusiondirectory-theme-oxygen(1.0.19-1);websystem
fusiondirectory-webservice-shell(1.0.19-1);websystem
fwanalog(0.6.9-7);netutils
fwbuilder(5.1.0-4+b4);netutils
fwbuilder-common(5.1.0-4);netutils
fwknop-gui(1.3+dfsg-1);netutils
fwlogwatch(1.4-1);netutils
gaim-extendedprefs(0.7-2);netutils
gajim(0.16.6-1.1);netutils
gajim-httpupload(0.4.1-1);netutils
gajim-omemo(1.0.0-2);netutils
gajim-triggers(0.1-1);netutils
gajim-urlimagepreview(0.9.8-2);netutils
galaxd(1.1-15+b2);netutils
galera-arbitrator-3(25.3.19-2);database
ganglia-monitor(3.6.0-7+b1);netutils
ganglia-monitor-python(3.6.0-7);netutils
ganglia-nagios-bridge(1.2.1-1);netutils
ganglia-webfrontend(3.6.1-3);netutils
gatling(0.13-6+b1 [amd64, armel, armhf, i386, mips, mipsel, ppc64el, s390x], 0.13-6 [arm64, mips64el]);netutils
gaviotatb(0.4-2);database
gcap(0.1.1-1);websystem
gdnsd(2.2.4-1);netutils
geoip-bin(1.6.9-4);netutils
geoip-database;netutils
geoip-database(20170512-1);netutils
geoip-database-contrib(1.19) [contrib];netutils
geoip-database-extra;netutils
geoip-database-extra(20170512-1);netutils
geoipupdate(2.3.1-1) [contrib];netutils
gerstensaft(0.3-4+b1 [armhf], 0.3-4 [amd64, arm64, armel, i386, mips, mips64el, mipsel, ppc64el, s390x]);netutils
get-flash-videos(1.25~git2014.03.23-2);websystem
getstream(20100616-1);netutils
gfal2(2.12.3-1);netutils
gfal2-plugin-dcap(2.12.3-1);netutils
gfal2-plugin-file(2.12.3-1);netutils
gfal2-plugin-gridftp(2.12.3-1);netutils
gfal2-plugin-http(2.12.3-1);netutils
gfal2-plugin-lfc(2.12.3-1);netutils
gfal2-plugin-mock(2.12.3-1);netutils
gfal2-plugin-rfio(2.12.3-1);netutils
gfal2-plugin-srm(2.12.3-1);netutils
gfarm2fs(1.2.9.9-1);netutils
gfmd(2.6.15+dfsg-1);netutils
gfsd(2.6.15+dfsg-1);netutils
gftp(2.0.19-5);netutils
gftp-common(2.0.19-5);netutils
gftp-gtk(2.0.19-5);netutils
gftp-text(2.0.19-5);netutils
gitit(0.12.1.1+dfsg-6+b4 [armhf], 0.12.1.1+dfsg-6+b3 [amd64, armel, i386, ppc64el, s390x], 0.12.1.1+dfsg-6+b1 [mips], 0.12.1.1+dfsg-6 [mips64el, mipsel]);websystem
gitlab(8.13.11+dfsg1-8);netutils
glance-glare(2:13.0.0-4);netutils
glare-api(0.1.0-3);netutils
glare-common(0.1.0-3);netutils
globus-common-progs(16.9-1);netutils
globus-core(9.1);netutils
globus-gass-cache-program(6.6-1+b1);netutils
globus-gass-copy-progs(9.23-1);netutils
globus-gass-server-ez-progs(5.8-1);netutils
globus-gatekeeper(10.12-1);netutils
globus-gfork-progs(4.9-1+b1);netutils
globus-gram-audit(4.6-1);netutils
globus-gram-client-tools(11.10-1);netutils
globus-gram-job-manager(14.35-1);netutils
globus-gram-job-manager-condor(2.6-1);netutils
globus-gram-job-manager-fork(2.6-1);netutils
globus-gram-job-manager-fork-setup-poll(2.6-1);netutils
globus-gram-job-manager-fork-setup-seg(2.6-1);netutils
globus-gram-job-manager-lsf(2.7-1);netutils
globus-gram-job-manager-lsf-setup-poll(2.7-1);netutils
globus-gram-job-manager-lsf-setup-seg(2.7-1);netutils
globus-gram-job-manager-pbs(2.6-1);netutils
globus-gram-job-manager-pbs-setup-poll(2.6-1);netutils
globus-gram-job-manager-pbs-setup-seg(2.6-1);netutils
globus-gram-job-manager-scripts(6.9-1);netutils
globus-gram-job-manager-sge(2.6-1);netutils
globus-gram-job-manager-sge-setup-poll(2.6-1);netutils
globus-gram-job-manager-sge-setup-seg(2.6-1);netutils
globus-gram-job-manager-slurm(2.8-1);netutils
globus-gridftp-server-progs(11.8-1);netutils
globus-gsi-cert-utils-progs(9.16-1);netutils
globus-gss-assist-progs(10.21-1);netutils
globus-proxy-utils(6.19-1);netutils
globus-scheduler-event-generator-progs(5.12-1);netutils
globus-simple-ca(4.24-1);netutils
globus-xioperf(4.5-1+b1);netutils
glue-schema(2.0.11-1);netutils
gmediaserver(0.13.0-8+b2 [amd64, armel, armhf, i386, mips, mips64el, mipsel, ppc64el, s390x], 0.13.0-8 [arm64]);netutils
gmetad(3.6.0-7+b1);netutils
gnome-btdownload(0.0.32-5);netutils
gnome-ppp(0.3.23-2);netutils
gns3(0.8.7-2) [contrib];netutils
gntp-send(0.3.4-1);netutils
gnunet(0.10.1-4);netutils
gnunet-fuse(0.10.0-2+b1);netutils
gnunet-gtk(0.10.1-5+b1 [amd64], 0.10.1-5 [arm64, armel, armhf, i386, mips, mips64el, mipsel, ppc64el, s390x]);netutils
gnutls-bin(3.5.8-5+deb9u2);netutils
gobby(0.5.0-8.1);netutils
golang-github-abh-geoip-dev(0.0~git20150611-2);netutils
golang-github-influxdb-influxdb-dev(1.0.2+dfsg1-1);database
golang-github-prometheus-alertmanager-dev(0.5.1+ds-7+b2);netutils
golang-github-retailnext-hllpp-dev(0.0~git20150319.0.38a7bb7-1);database
golang-github-shiguredo-fuji-dev(1.0.2-1);websystem
goldeneye(1.2.0-3);netutils
gopher(3.0.16+b1);netutils
gosa(2.7.4+reloaded2-13);websystem
gosa-desktop(2.7.4+reloaded2-13);websystem
gosa-dev(2.7.4+reloaded2-13);websystem
gosa-help-de(2.7.4+reloaded2-13);websystem
gosa-help-en(2.7.4+reloaded2-13);websystem
gosa-help-fr(2.7.4+reloaded2-13);websystem
gosa-help-nl(2.7.4+reloaded2-13);websystem
gosa-plugin-connectivity(2.7.4+reloaded2-13);websystem
gosa-plugin-dhcp(2.7.4+reloaded2-13);websystem
gosa-plugin-dhcp-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-dns(2.7.4+reloaded2-13);websystem
gosa-plugin-dns-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-fai(2.7.4+reloaded2-13);websystem
gosa-plugin-fai-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-gofax(2.7.4+reloaded2-13);websystem
gosa-plugin-gofon(2.7.4+reloaded2-13);websystem
gosa-plugin-goto(2.7.4+reloaded2-13);websystem
gosa-plugin-kolab(2.7.4+reloaded2-13);websystem
gosa-plugin-kolab-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-ldapmanager(2.7.4+reloaded2-13);websystem
gosa-plugin-mail(2.7.4+reloaded2-13);websystem
gosa-plugin-mailaddress(0.99.5-2);websystem
gosa-plugin-mit-krb5(2.7.4+reloaded2-13);websystem
gosa-plugin-mit-krb5-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-nagios(2.7.4+reloaded2-13);websystem
gosa-plugin-nagios-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-netatalk(2.7.4+reloaded2-13);websystem
gosa-plugin-netgroups(0.1~svn652-6);websystem
gosa-plugin-opengroupware(2.7.4+reloaded2-13);websystem
gosa-plugin-openxchange(2.7.4+reloaded2-13);websystem
gosa-plugin-openxchange-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-opsi(2.7.4+reloaded2-13);websystem
gosa-plugin-phpgw(2.7.4+reloaded2-13);websystem
gosa-plugin-phpgw-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-phpscheduleit(2.7.4+reloaded2-13);websystem
gosa-plugin-phpscheduleit-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-pptp(2.7.4+reloaded2-13);websystem
gosa-plugin-pptp-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-pureftpd(2.7.4+reloaded2-13);websystem
gosa-plugin-pureftpd-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-pwreset(0.99.4-1);websystem
gosa-plugin-rolemanagement(2.7.4+reloaded2-13);websystem
gosa-plugin-rsyslog(2.7.4+reloaded2-13);websystem
gosa-plugin-samba(2.7.4+reloaded2-13);websystem
gosa-plugin-scalix(2.7.4+reloaded2-13);websystem
gosa-plugin-squid(2.7.4+reloaded2-13);websystem
gosa-plugin-ssh(2.7.4+reloaded2-13);websystem
gosa-plugin-ssh-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-sudo(2.7.4+reloaded2-13);websystem
gosa-plugin-sudo-schema(2.7.4+reloaded2-13);websystem
gosa-plugin-systems(2.7.4+reloaded2-13);websystem
gosa-plugin-uw-imap(2.7.4+reloaded2-13);websystem
gosa-plugin-webdav(2.7.4+reloaded2-13);websystem
gosa-schema(2.7.4+reloaded2-13);websystem
gozerbot(0.99.1-5);netutils
graphite-api(1.1.3-2);websystem
greenbone-security-assistant(6.0.11+dfsg.1-2);netutils
greenbone-security-assistant-common(6.0.11+dfsg.1-2);netutils
grepcidr(2.0-1+b1);netutils
gresolver(0.0.5-6);netutils
gridsite(2.3.2-3);netutils
gridsite-clients(2.3.2-3);netutils
groonga(6.1.5-1);database
groonga-bin(6.1.5-1);database
groonga-examples(6.1.5-1);database
groonga-httpd(6.1.5-1);database
groonga-munin-plugins(6.1.5-1);netutils
groonga-server-common(6.1.5-1);database
groonga-server-gqtp(6.1.5-1);database
grunt(1.0.1-5);websystem
gssdp-tools(1.0.1-1);netutils
gssproxy(0.5.1-2);netutils
gstreamer1.0-nice(0.1.13-2);netutils
gtk-gnutella(1.1.8-2+b1);netutils
gtml(3.5.4-20);websystem
guacamole(0.9.9+dfsg-1);netutils
guacd(0.9.9-2);netutils
guessnet(0.56+b2);netutils
guidedog(1.2.0-3+b1);netutils
gupnp-dlna-tools(0.10.5-3+b1);netutils
gupnp-tools(0.8.13-1);netutils
gwakeonlan(0.5.1-1.2);netutils
gwhois(20120626-1);netutils
gvpe(2.25-3.1);netutils
haproxy(1.7.5-2);netutils
hashcat(3.30-1);netutils
hashcat-data(3.30-1);netutils
havp(0.92a-4+b2);netutils
hdav(1.3.1-2+b2 [amd64, i386, ppc64el, s390x], 1.3.1-2+b1 [arm64, armel, armhf, mips], 1.3.1-2 [mips64el, mipsel]);websystem
heartbleeder(0.1.1-5+b1);netutils
heat-api(1:7.0.0-4);websystem
heat-api-cfn(1:7.0.0-4);websystem
heat-api-cloudwatch(1:7.0.0-4);websystem
heat-common(1:7.0.0-4);websystem
heat-engine(1:7.0.0-4);websystem
heimdal-clients(7.1.0+dfsg-13+deb9u1);netutils
heimdal-kcm(7.1.0+dfsg-13+deb9u1);netutils
heimdal-kdc(7.1.0+dfsg-13+deb9u1);netutils
heimdal-servers(7.1.0+dfsg-13+deb9u1);netutils
hexchat(2.12.4-3);netutils
hexchat-common(2.12.4-3);netutils
hexchat-dev(2.12.4-3);netutils
hexchat-lua(2.12.4-3);netutils
hexchat-perl(2.12.4-3);netutils
hexchat-plugins(2.12.4-3);netutils
hexchat-python(2.12.4-3);netutils
hexchat-python2(2.12.4-3);netutils
hexchat-python3(2.12.4-3);netutils
hiki(1.0.0-2);websystem
hitch(1.4.4-1);websystem
hobbit-plugins(20170219);netutils
homer-api(5.0.6+dfsg2-3);netutils
homer-api-mysql(5.0.6+dfsg2-3);netutils
homer-api-postgresql(5.0.6+dfsg2-3);netutils
horst(4.2-1+b1) [contrib];netutils
host;netutils
host(1:9.10.3.dfsg.P4-12.3+deb9u2) [security];netutils
hostapd(2:2.4-1);netutils
hostap-utils(1:0.4.7-1+b2);netutils
hoteldruid(2.2.0-1);websystem
hping3(3.a2.ds2-7);netutils
hpsockd(0.17+b3);netutils
hsqldb-utils(2.3.4-1);database
htdig(1:3.2.0b6-16+b1);websystem
html2text(1.3.2a-18+b2);websystem
html2wml(0.4.11+dfsg-1);websystem
htmldoc(1.8.27-8+b5);websystem
htmldoc-common(1.8.27-8);websystem
htp(1.19-2+b1);websystem
htpdate(1.1.3-2);netutils
httperf(0.9.0-6);websystem
httpie(0.9.8-1);websystem
httping(2.5-1+b3);netutils
httpry(0.1.7-3+b1);netutils
httpry-daemon(0.1.7-3);netutils
httpry-tools(0.1.7-3);netutils
httptunnel(3.3+dfsg-4);netutils
httrack(3.48.24-1+b2);websystem
httraqt(1.4.8-1);websystem
hugo(0.18.1-1+b2);websystem
hunt(1.5-6.1+b1);netutils
hv3(3.0~fossil20110109-6);websystem
hydra(8.3-3);netutils
hydra-gtk(8.3-3);netutils
i2util-tools(1.6-1);netutils
ibacm(1.2.0-1);netutils
ibid(0.1.1+dfsg-4);netutils
ibod(1.5.0-6+b1);netutils
ibsim-utils(0.7-1);netutils
ibutils(1.5.7-5);netutils
ibverbs-utils(1.2.1-2);netutils
icecream(1.3-4);netutils
icedtea-8-plugin(1.6.2-3.1);websystem
icedtea-plugin;websystem
icedtea-plugin(1.6.2-3.1);websystem
iceweasel(52.3.0esr-1~deb9u1) [security];websystem
icinga(1.13.4-2);netutils
icinga-cgi(1.13.4-2);netutils
icinga-cgi-bin(1.13.4-2);netutils
icinga-common(1.13.4-2);netutils
icinga-core(1.13.4-2);netutils
icinga-idoutils(1.13.4-2);netutils
icli(0.48-1);netutils
icmpinfo(1.11-12);netutils
icmptx(0.2-1+b2);netutils
icmpush(2.2-6.1+b1);netutils
ident2(1.07-1.1+b2);netutils
identicurse(0.9+dfsg0-1);netutils
ieee-data(20160613.1);netutils
ifenslave(2.9);netutils
ifenslave-2.6(2.9);netutils
ifetch-tools(0.15.24d7-1);websystem
ifhp(3.5.20-14+b1);netutils
ifmetric(0.3-4);netutils
ifplugd(0.28-19.2+b1);netutils
ifrename(30~pre9-12+b1);netutils
ifscheme(1.7-5);netutils
ifstat(1.1-8.1);netutils
iftop(1.0~pre4-4);netutils
igal2(2.2-1);websystem
igmpproxy(0.1-1);netutils
ii(1.7-2+b1);netutils
iipimage-server(1.0-1+b1);websystem
ike(2.2.1+dfsg-6);netutils
ike-qtgui(2.2.1+dfsg-6);netutils
ike-scan(1.9.4-1+b2);netutils
ikiwiki(3.20170111);websystem
imageindex(1.1-3);websystem
imaptool(0.9-17);websystem
imgsizer(2.7-3);websystem
imposm(2.6.0+ds-3);websystem
inadyn(1.99.4-1+b1);netutils
inetutils-ftp(2:1.9.4-2+b1);netutils
inetutils-ftpd(2:1.9.4-2+b1);netutils
inetutils-inetd(2:1.9.4-2+b1);netutils
inetutils-ping(2:1.9.4-2+b1);netutils
inetutils-syslogd(2:1.9.4-2+b1);netutils
inetutils-talk(2:1.9.4-2+b1);netutils
inetutils-talkd(2:1.9.4-2+b1);netutils
inetutils-telnet(2:1.9.4-2+b1);netutils
inetutils-telnetd(2:1.9.4-2+b1);netutils
inetutils-tools(2:1.9.4-2+b1);netutils
inetutils-traceroute(2:1.9.4-2+b1);netutils
infiniband-diags(1.6.7-1);netutils
infinoted(0.6.7-2);netutils
influxdb(1.0.2+dfsg1-1+b2);database
influxdb-client(1.0.2+dfsg1-1+b2);database
influxdb-dev(1.0.2+dfsg1-1);database
inspircd(2.0.23-2);netutils
inspircd-dev(2.0.23-2);netutils
iodine(0.7.0-7);netutils
iog(1.03-3.6);netutils
ion(3.2.1+dfsg-1.1);netutils
ip2host(1.13-2);websystem
ipband(0.8.1-5);netutils
ipcalc(0.41-5);netutils
ipcheck(0.233-2);netutils
iperf(2.0.9+dfsg1-1);netutils
iperf3(3.1.3-1);netutils
ipfm(0.11.5-4.2+b1);netutils
ipgrab(0.9.10-2);netutils
ipheth-utils(1.0-3+b4);netutils
ipip(1.1.9+b1);netutils
ipkungfu(0.6.1-6.1+b1);netutils
ippl(1.4.14-12.2+b1);netutils
ipppd(1:3.25+dfsg1-8);netutils
iprange(1.0.3+ds-1);netutils
iproute2(4.9.0-1);netutils
ipsec-tools(1:0.8.2+20140711-8);netutils
ipset(6.30-2);netutils
ipsvd(1.0.0-3+b2);netutils
iptables(1.6.0+snapshot20161117-6);netutils
iptables-nftables-compat(1.6.0+snapshot20161117-6);netutils
iptables-optimizer(0.9.14-1);netutils
iptraf-ng(1:1.1.4-6);netutils
iptux(0.6.3-1+b1);netutils
iputils-arping(3:20161105-1);netutils
iputils-clockdiff(3:20161105-1);netutils
iputils-ping(3:20161105-1);netutils
iputils-tracepath(3:20161105-1);netutils
ipv6calc(0.99.1-1+b1);netutils
ipv6toolkit(2.0-1);netutils
ipwatchd(1.2.1-1+b2);netutils
ipvsadm(1:1.28-3+b1);netutils
ircd-hybrid(1:8.2.21+dfsg.1-1);netutils
ircd-irc2(2.11.2p3~dfsg-4);netutils
ircd-ircu(2.10.12.10.dfsg1-2);netutils
ircii(20151120-1+b1);netutils
iroffer(1.4.b03-5+b1);netutils
ironic-api(1:6.2.0-3);netutils
ironic-common(1:6.2.0-3);netutils
ironic-conductor(1:6.2.0-3);netutils
ironic-doc(1:6.2.0-3);netutils
irpas(0.10-6) [non-free];netutils
irssi(1.0.2-1+deb9u1);netutils
irssi-dev(1.0.2-1+deb9u1);netutils
irssi-plugin-otr(1.0.2-1+b1);netutils
irssi-plugin-robustirc(0.6-4);netutils
irssi-plugin-xmpp(0.53-1+b1);netutils
irssi-scripts(20160301);netutils
isakmpd(20041012-7.4);netutils
isatapd(0.9.7-4);netutils
isc-dhcp-client(4.3.5-3);netutils
isc-dhcp-client-ddns(4.3.5-3);netutils
isc-dhcp-common(4.3.5-3);netutils
isc-dhcp-relay(4.3.5-3);netutils
isc-dhcp-server(4.3.5-3);netutils
isc-dhcp-server-ldap(4.3.5-3);netutils
iscsiuio(2.0.874-3~deb9u1);netutils
iw(4.9-0.1);netutils
jabberd2(2.4.0-3+deb9u1);netutils
jabber-muc(0.8-4);netutils
jabber-querybot(0.1.0-1);netutils
jekyll(3.1.6+dfsg-3);websystem
jesred(1.2pl1-22+b1);websystem
jets3t(0.8.1+dfsg-3);netutils
jftp(1.60+dfsg-2);netutils
jigl(2.0.1+20060126-5);websystem
jison(0.4.17+dfsg-3);websystem
jmeter(2.13-2);netutils
jmeter-ftp(2.13-2);netutils
jmeter-http(2.13-2);netutils
jmeter-java(2.13-2);netutils
jmeter-jms(2.13-2);netutils
jmeter-junit(2.13-2);netutils
jmeter-ldap(2.13-2);netutils
jmeter-mail(2.13-2);netutils
jmeter-mongodb(2.13-2);netutils
jmeter-tcp(2.13-2);netutils
jnettop(0.13.0-1+b2);netutils
jquery-jplayer-bluemonday(2.7.0-1);websystem
jquery-jplayer-circleplayer(2.7.0-1);websystem
jquery-jplayer-pinkflag(2.7.0-1);websystem
jscommunicator-web-phone(2.1.3-1);websystem
jsmath(3.6e-1);websystem
jsmath-fonts-sprite(1.0-3);websystem
jta(2.6+dfsg-6);netutils
junior-internet(1.26);netutils
jwchat(1.0+dfsg-1.4);websystem
kadu(4.1-1);netutils
kadu-common(4.1-1);netutils
kadu-dev(4.1-1);netutils
kadu-themes(4.1-1);netutils
kafkacat(1.3.0-1+b1);netutils
kamailio(4.4.4-2);netutils
kamailio-autheph-modules(4.4.4-2);netutils
kamailio-berkeley-bin(4.4.4-2);netutils
kamailio-berkeley-modules(4.4.4-2);netutils
kamailio-carrierroute-modules(4.4.4-2);netutils
kamailio-cnxcc-modules(4.4.4-2);netutils
kamailio-cpl-modules(4.4.4-2);netutils
kamailio-erlang-modules(4.4.4-2);netutils
kamailio-extra-modules(4.4.4-2);netutils
kamailio-geoip-modules(4.4.4-2);netutils
kamailio-ims-modules(4.4.4-2);netutils
kamailio-java-modules(4.4.4-2);netutils
kamailio-json-modules(4.4.4-2);netutils
kamailio-kazoo-modules(4.4.4-2);netutils
kamailio-ldap-modules(4.4.4-2);netutils
kamailio-lua-modules(4.4.4-2);netutils
kamailio-memcached-modules(4.4.4-2);netutils
kamailio-mono-modules(4.4.4-2);netutils
kamailio-mysql-modules(4.4.4-2);netutils
kamailio-outbound-modules(4.4.4-2);netutils
kamailio-perl-modules(4.4.4-2);netutils
kamailio-postgres-modules(4.4.4-2);netutils
kamailio-presence-modules(4.4.4-2);netutils
kamailio-purple-modules(4.4.4-2);netutils
kamailio-python-modules(4.4.4-2);netutils
kamailio-radius-modules(4.4.4-2);netutils
kamailio-redis-modules(4.4.4-2);netutils
kamailio-sctp-modules(4.4.4-2);netutils
kamailio-snmpstats-modules(4.4.4-2);netutils
kamailio-sqlite-modules(4.4.4-2);netutils
kamailio-tls-modules(4.4.4-2);netutils
kamailio-unixodbc-modules(4.4.4-2);netutils
kamailio-utils-modules(4.4.4-2);netutils
kamailio-websocket-modules(4.4.4-2);netutils
kamailio-xml-modules(4.4.4-2);netutils
kamailio-xmpp-modules(4.4.4-2);netutils
kanif(1.2.2-2);netutils
kannel(1.4.4-4);netutils
kannel-docs(1.4.4-4);netutils
kannel-extras(1.4.4-4);netutils
kannel-sqlbox(0.7.2-4+b1);netutils
kdenetwork-filesharing(4:16.08.2-1);netutils
kea-dhcp4-server(1.1.0-1);netutils
kea-dhcp6-server(1.1.0-1);netutils
kea-dhcp-ddns-server(1.1.0-1);netutils
kexi(1:2.9.11+dfsg-4+b2 [mips, mips64el, mipsel], 1:2.9.11+dfsg-4+b1 [amd64, arm64, armel, armhf, i386, ppc64el, s390x]);database
kexi-mysql-driver(1:2.9.11+dfsg-4+b2 [mips, mips64el, mipsel], 1:2.9.11+dfsg-4+b1 [amd64, arm64, armel, armhf, i386, ppc64el, s390x]);database
kexi-postgresql-driver(1:2.9.11+dfsg-4+b2 [mips, mips64el, mipsel], 1:2.9.11+dfsg-4+b1 [amd64, arm64, armel, armhf, i386, ppc64el, s390x]);database
kexi-sybase-driver(1:2.9.11+dfsg-4+b2 [mips, mips64el, mipsel], 1:2.9.11+dfsg-4+b1 [amd64, arm64, armel, armhf, i386, ppc64el, s390x]);database
kexi-web-form-widget(1:2.9.11+dfsg-4+b2 [mips, mips64el, mipsel], 1:2.9.11+dfsg-4+b1 [amd64, arm64, armel, armhf, i386, ppc64el, s390x]);database
kexi-xbase-driver(1:2.9.11+dfsg-4+b2 [mips, mips64el, mipsel], 1:2.9.11+dfsg-4+b1 [amd64, arm64, armel, armhf, i386, ppc64el, s390x]);database
keychain(2.8.2-0.1);netutils
kget(4:16.08.0-2+b1);netutils
kism3d(0.2.2-14);netutils
kismet(2016.07.R1-1);netutils
kismet-plugins(2016.07.R1-1);netutils
kleopatra(4:16.04.2-2+b2);netutils
klinkstatus(4:16.04.3-1+b2);websystem
klone(2.1.0~rc1-1);websystem
klone-package(0.3);websystem
knockd(0.7-1);netutils
knocker(0.7.1-4+b2);netutils
knot(2.4.0-3+deb9u1);netutils
knot-dnsutils(2.4.0-3+deb9u1);netutils
knot-host(2.4.0-3+deb9u1);netutils
knot-resolver(1.2.0-1);netutils
knot-resolver-module-http(1.2.0-1);netutils
konqueror(4:16.08.3-1);websystem
konqueror-nsplugins(4:16.08.3-1);websystem
konversation(1.6.2-2+b1);netutils
konversation-data(1.6.2-2);netutils
kopete(4:16.08.1-3);netutils
kpart-webkit(1.3.4-2);websystem
kppp(4:16.08.0-1+b1);netutils
krb5-admin-server(1.15-1);netutils
krb5-config(2.6);netutils
krb5-gss-samples(1.15-1);netutils
krb5-k5tls(1.15-1);netutils
krb5-kdc(1.15-1);netutils
krb5-kdc-ldap(1.15-1);netutils
krb5-kpropd(1.15-1);netutils
krb5-otp(1.15-1);netutils
krb5-pkinit(1.15-1);netutils
krb5-strength(3.1-1);netutils
krb5-sync-plugin(3.1-1+b2);netutils
